Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Promo_Intensity,Customer_Footfall,Stockout_Rate,Competitor_Count,Store_Type,Region,Holiday_Score,Date_2024
7,2024-07-16,557166.35,0,62.19,2.699,189.6125456,9.017,0.67,5048,0.11,5,A,North,4,2024-07-16
7,2024-07-23,570231.21,0,64.64,2.691,189.774698,9.017,0.02,3388,0.15,5,B,North,3,2024-07-23
7,2024-07-30,603547.16,0,66.07,2.69,189.9368504,9.017,0.1,7821,0.31,10,A,East,3,2024-07-30
7,2024-08-06,643854.17,0,61.7,2.69,190.0990028,9.017,0.8,2401,0.27,2,B,East,3,2024-08-06
7,2024-08-13,598185.4,0,60.13,2.723,190.2611552,9.017,0.18,4653,0.11,9,B,East,4,2024-08-13
7,2024-08-20,582353.17,0,59.59,2.732,190.2948237,9.017,0.65,7611,0.08,8,A,South,3,2024-08-20
7,2024-08-27,554309.24,0,57.57,2.731,190.3284922,9.017,0.24,6324,0.12,3,A,West,2,2024-08-27
7,2024-09-03,532765.05,0,49.84,2.773,190.3621607,9.017,0.1,7694,0.25,4,B,North,3,2024-09-03
7,2024-09-10,535769.32,1,48.5,2.78,190.3958293,9.017,0.24,5923,0.14,2,C,West,6,2024-09-10
7,2024-09-17,489408.53,0,48.56,2.8,190.4688287,9.017,0.72,2267,0.47,4,A,West,5,2024-09-17
7,2024-09-24,488008.83,0,47.55,2.793,190.5713264,9.017,0.86,7524,0.23,7,A,South,1,2024-09-24
7,2024-10-01,448998.73,0,49.99,2.759,190.6738241,9.137,0.83,7912,0.03,7,B,West,4,2024-10-01
7,2024-10-08,480239.88,0,44.13,2.745,190.7763218,9.137,0.4,7130,0.36,7,B,West,4,2024-10-08
7,2024-10-15,463370.48,0,35.86,2.762,190.8623087,9.137,0.67,7439,0.16,5,A,East,3,2024-10-15
7,2024-10-22,472450.81,0,36.84,2.762,190.9070184,9.137,0.2,6221,0.33,0,A,East,5,2024-10-22
7,2024-10-29,465493.15,0,34.78,2.748,190.951728,9.137,0.29,3725,0.14,10,A,North,0,2024-10-29
7,2024-11-05,480512.44,0,49.44,2.729,190.9964377,9.137,0.9,3112,0.29,9,A,North,1,2024-11-05
7,2024-11-12,507584.29,0,22.12,2.737,191.0411474,9.137,0.01,4675,0.39,5,B,East,3,2024-11-12
7,2024-11-19,482528.36,0,25.56,2.758,191.0312172,9.137,0.09,7471,0.46,10,A,South,0,2024-11-19
7,2024-11-26,835189.26,1,17.95,2.742,191.0121805,9.137,0.21,6784,0.13,9,B,South,5,2024-11-26
7,2024-12-03,552811.62,0,21.88,2.712,190.9931437,9.137,0.03,3280,0.17,6,C,North,5,2024-12-03
7,2024-12-10,599730.07,0,24.24,2.728,190.9741069,9.137,0.18,3232,0.23,8,B,East,5,2024-12-10
7,2024-12-17,716388.81,0,20.74,2.778,191.0303376,9.137,0.58,6376,0.46,7,B,South,1,2024-12-17
7,2024-12-24,1045124.88,0,26.04,2.781,191.1430189,9.137,0.42,6538,0.45,10,B,West,5,2024-12-24
7,2024-12-31,729572.08,1,13.76,2.829,191.2557002,9.137,0.89,3863,0.04,7,B,North,10,2024-12-31
7,2024-01-07,661163.94,0,10.09,2.882,191.3683815,8.818,0.82,6932,0.07,6,C,North,0,2024-01-07
7,2024-01-14,547384.9,0,11.32,2.911,191.4784939,8.818,0.34,6484,0.25,1,B,West,3,2024-01-14
7,2024-01-21,521539.46,0,25.4,2.973,191.5731924,8.818,0.26,2616,0.05,0,B,West,0,2024-01-21
7,2024-01-28,513372.17,0,10.11,3.008,191.667891,8.818,0.38,2146,0.17,1,A,North,4,2024-01-28
7,2024-02-04,558027.77,0,-2.06,3.011,191.7625895,8.818,0.59,6616,0.07,5,B,West,2,2024-02-04
7,2024-02-11,559903.13,1,10.24,3.037,191.8572881,8.818,0.27,6725,0.32,1,B,South,7,2024-02-11
7,2024-02-18,572387.47,0,17.3,3.051,191.9178331,8.818,0.62,5677,0.47,9,A,North,3,2024-02-18
7,2024-02-25,546690.84,0,17.46,3.101,191.9647167,8.818,0.41,2288,0.5,3,B,South,0,2024-02-25
7,2024-03-04,551378.39,0,21.84,3.232,192.0116004,8.818,0.55,3409,0.19,9,B,North,5,2024-03-04
7,2024-03-11,558963.83,0,20.7,3.372,192.058484,8.818,0.44,2013,0.3,2,B,South,2,2024-03-11
7,2024-03-18,635014.69,0,27.69,3.406,192.1237981,8.818,0.29,2256,0.43,5,C,East,0,2024-03-18
7,2024-03-25,559061.58,0,25.69,3.414,192.1964844,8.818,0.95,3721,0.06,7,A,South,2,2024-03-25
7,2024-04-01,513409.67,0,24.83,3.461,192.2691707,8.595,0.76,3423,0.34,10,A,West,2,2024-04-01
7,2024-04-08,500552.16,0,30.64,3.532,192.3418571,8.595,0.14,7326,0.2,5,C,East,1,2024-04-08
7,2024-04-15,423380.14,0,27.79,3.611,192.4225954,8.595,0.87,6953,0.1,1,C,North,1,2024-04-15
7,2024-04-22,466594.89,0,31.84,3.636,192.5234638,8.595,0.49,4990,0.2,4,B,South,3,2024-04-22
7,2024-04-29,410429.73,0,26.79,3.663,192.6243322,8.595,0.89,3195,0.04,10,A,North,3,2024-04-29
7,2024-05-06,407012.47,0,26.54,3.735,192.7252006,8.595,0.8,6559,0.35,5,B,East,3,2024-05-06
7,2024-05-13,414094.05,0,36.61,3.767,192.826069,8.595,0.43,6365,0.13,8,A,West,2,2024-05-13
7,2024-05-20,424670.98,0,36.16,3.828,192.831317,8.595,0.02,3244,0.16,5,C,West,2,2024-05-20
7,2024-05-27,457216.87,0,37.51,3.795,192.8365651,8.595,0.27,5223,0.06,9,B,West,1,2024-05-27
7,2024-06-03,542295.37,0,45.77,3.763,192.8418131,8.595,0.54,7302,0.43,4,A,North,5,2024-06-03
7,2024-06-10,621099.95,0,53.3,3.735,192.8470612,8.595,0.63,5470,0.25,0,C,West,2,2024-06-10
7,2024-06-17,610991.35,0,48.79,3.697,192.9034759,8.595,0.26,6167,0.29,9,B,West,1,2024-06-17
7,2024-06-24,640043.97,0,46.85,3.661,192.9982655,8.595,0.14,5969,0.28,4,C,North,0,2024-06-24
7,2024-07-01,704344.21,0,58.54,3.597,193.0930552,8.622,0.83,3306,0.21,4,C,North,3,2024-07-01
7,2024-07-08,761793.94,0,59.08,3.54,193.1878448,8.622,0.98,4121,0.1,5,A,East,3,2024-07-08
7,2024-07-15,642748.21,0,54.37,3.532,193.3125484,8.622,0.53,4402,0.37,6,A,West,4,2024-07-15
7,2024-07-22,688043.96,0,56.22,3.545,193.5120367,8.622,0.17,7846,0.06,3,B,East,5,2024-07-22
7,2024-07-29,653382.62,0,56.66,3.547,193.711525,8.622,0.27,2496,0.05,6,C,South,1,2024-07-29
7,2024-08-05,695392.84,0,55.91,3.554,193.9110133,8.622,0.02,5399,0.36,4,C,South,4,2024-08-05
7,2024-08-12,670670.46,0,54.56,3.542,194.1105017,8.622,0.91,7083,0.1,5,B,South,3,2024-08-12
7,2024-08-19,645156.21,0,56.06,3.499,194.2500634,8.622,0.12,5606,0.15,3,A,South,4,2024-08-19
7,2024-08-26,629994.47,0,57.6,3.485,194.3796374,8.622,0.58,2909,0.24,7,A,North,0,2024-08-26
7,2024-09-02,592355.24,0,53.4,3.511,194.5092113,8.622,0.27,2372,0.22,8,B,East,4,2024-09-02
7,2024-09-09,613135.23,1,45.61,3.566,194.6387853,8.622,0.55,6457,0.35,1,B,East,5,2024-09-09
7,2024-09-16,558981.45,0,43.67,3.596,194.7419707,8.622,0.65,3344,0.31,10,B,North,3,2024-09-16
7,2024-09-23,536144.81,0,43.67,3.581,194.8099713,8.622,0.83,2323,0.32,3,B,South,2,2024-09-23
7,2024-09-30,488880.26,0,47.34,3.538,194.8779718,8.622,0.21,4431,0.36,10,B,East,1,2024-09-30
7,2024-10-07,525866.36,0,40.65,3.498,194.9459724,8.513,0.01,6670,0.15,7,C,West,4,2024-10-07
7,2024-10-14,501959.19,0,32.65,3.491,195.0261012,8.513,0.14,6831,0.16,7,B,North,5,2024-10-14
7,2024-10-21,558691.43,0,37.49,3.548,195.1789994,8.513,0.9,4784,0.22,8,A,North,0,2024-10-21
7,2024-10-28,527339.52,0,28.82,3.55,195.3318977,8.513,0.87,4393,0.15,2,B,West,5,2024-10-28
7,2024-11-04,564536.01,0,23.41,3.527,195.4847959,8.513,0.6,5920,0.49,0,C,South,3,2024-11-04
7,2024-11-11,556015.59,0,19.53,3.505,195.6376941,8.513,0.6,3215,0.41,8,B,South,5,2024-11-11
7,2024-11-18,539826.56,0,29.53,3.479,195.7184713,8.513,0.67,3695,0.08,0,A,East,5,2024-11-18
7,2024-11-25,949075.87,1,27.6,3.424,195.7704,8.513,0.18,3907,0.0,2,A,West,8,2024-11-25
7,2024-12-02,591907.88,0,20.38,3.378,195.8223287,8.513,0.91,6814,0.02,2,A,East,2,2024-12-02
7,2024-12-09,653845.45,0,11.17,3.331,195.8742575,8.513,0.42,2780,0.12,8,A,South,5,2024-12-09
7,2024-12-16,720242.19,0,15.2,3.266,195.9841685,8.513,0.38,3019,0.06,0,B,East,5,2024-12-16
7,2024-12-23,1059715.27,0,12.19,3.173,196.1713893,8.513,0.52,5265,0.27,6,A,West,5,2024-12-23
7,2024-12-30,815915.52,1,15.56,3.119,196.3586101,8.513,0.05,3403,0.43,1,B,West,9,2024-12-30
7,2024-01-06,713117.66,0,18.67,3.095,196.5458309,8.256,0.17,3426,0.37,6,A,West,5,2024-01-06
7,2024-01-13,593875.46,0,7.46,3.077,196.7330517,8.256,0.74,2663,0.11,0,A,South,3,2024-01-13
7,2024-01-20,578002.85,0,27.41,3.055,196.7796652,8.256,0.08,7868,0.2,9,B,North,2,2024-01-20
7,2024-01-27,541037.98,0,26.9,3.038,196.8262786,8.256,0.6,4647,0.25,9,B,North,3,2024-01-27
7,2024-02-03,580453.32,0,22.2,3.031,196.8728921,8.256,0.25,2010,0.41,7,A,North,5,2024-02-03
7,2024-02-10,563460.77,1,18.79,3.103,196.9195056,8.256,0.39,3038,0.42,9,C,East,10,2024-02-10
7,2024-02-17,620908.18,0,27.03,3.113,196.9432711,8.256,0.29,4825,0.45,9,A,West,5,2024-02-17
7,2024-02-24,603041.14,0,24.41,3.129,196.9499007,8.256,0.36,5003,0.25,1,B,South,4,2024-02-24
7,2024-03-02,551058.13,0,21.64,3.191,196.9565303,8.256,0.72,6680,0.35,2,B,North,4,2024-03-02
7,2024-03-09,579166.5,0,30.1,3.286,196.9631599,8.256,0.3,3075,0.06,7,C,North,0,2024-03-09
7,2024-03-16,669205.73,0,37.29,3.486,197.0457208,8.256,0.57,5088,0.28,2,B,East,4,2024-03-16
7,2024-03-23,615997.29,0,35.06,3.664,197.2295234,8.256,0.48,7470,0.12,0,B,East,5,2024-03-23
7,2024-03-30,583322.2,0,44.99,3.75,197.4133259,8.256,0.66,7547,0.22,8,B,North,3,2024-03-30
7,2024-04-06,621425.98,0,44.29,3.854,197.5971285,8.09,0.94,7950,0.32,7,B,West,5,2024-04-06
7,2024-04-13,517420.23,0,41.43,3.901,197.780931,8.09,0.73,3789,0.13,3,B,West,4,2024-04-13
7,2024-04-20,457340.06,0,39.3,3.936,197.7227385,8.09,0.21,5036,0.03,7,A,East,4,2024-04-20
7,2024-04-27,467827.75,0,51.49,3.927,197.664546,8.09,0.03,6838,0.01,4,C,East,3,2024-04-27
7,2024-05-04,465198.89,0,45.38,3.903,197.6063534,8.09,0.26,7872,0.01,2,A,West,4,2024-05-04
7,2024-05-11,460397.41,0,48.54,3.87,197.5481609,8.09,0.6,5653,0.0,0,C,East,3,2024-05-11
7,2024-05-18,468428.3,0,49.41,3.837,197.5553137,8.09,0.05,5175,0.06,9,B,East,2,2024-05-18
7,2024-05-25,532739.77,0,50.6,3.804,197.5886046,8.09,0.5,6299,0.12,4,C,West,5,2024-05-25
7,2024-06-01,598495.02,0,55.06,3.764,197.6218954,8.09,0.6,3076,0.11,10,B,West,2,2024-06-01
7,2024-06-08,642963.75,0,63.07,3.741,197.6551863,8.09,0.33,2973,0.49,5,A,South,4,2024-06-08
7,2024-06-15,666942.02,0,59.33,3.723,197.692292,8.09,0.77,7494,0.15,3,A,East,2,2024-06-15
7,2024-06-22,687344.68,0,63.69,3.735,197.7389345,8.09,0.11,3865,0.06,6,C,East,4,2024-06-22
7,2024-06-29,704335.41,0,68.84,3.693,197.785577,8.09,0.08,5125,0.27,2,B,South,2,2024-06-29
7,2024-07-06,805642.61,0,64.67,3.646,197.8322195,7.872,0.73,3299,0.43,6,B,East,4,2024-07-06
7,2024-07-13,694150.89,0,64.21,3.613,197.8788621,7.872,0.5,5406,0.34,0,A,East,1,2024-07-13
7,2024-07-20,686345.69,0,62.87,3.585,197.9290378,7.872,0.69,7150,0.15,6,C,North,5,2024-07-20
7,2024-07-27,686365.4,0,64.6,3.57,197.9792136,7.872,0.43,3158,0.28,0,A,North,0,2024-07-27
7,2024-08-03,680954.81,0,61.83,3.528,198.0293893,7.872,0.25,5129,0.36,10,A,North,5,2024-08-03
7,2024-08-10,675926.3,0,63.41,3.509,198.0795651,7.872,0.82,2104,0.36,0,C,South,2,2024-08-10
7,2024-08-17,642450.4,0,59.66,3.545,198.1001057,7.872,0.8,5567,0.33,1,C,East,3,2024-08-17
7,2024-08-24,609099.37,0,59.27,3.558,198.0984199,7.872,0.69,6348,0.44,1,A,South,0,2024-08-24
7,2024-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,0.27,6390,0.44,3,C,South,4,2024-08-31
7,2024-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,0.59,3181,0.29,0,A,East,6,2024-09-07
7,2024-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,0.36,6644,0.21,3,A,West,3,2024-09-14
7,2024-09-21,530842.25,0,51.77,3.765,198.358523,7.872,0.09,5138,0.32,1,C,West,3,2024-09-21
7,2024-09-28,525545.76,0,50.64,3.789,198.5903276,7.872,0.92,7873,0.41,3,B,East,5,2024-09-28
7,2024-10-05,505830.56,0,48.43,3.779,198.8221322,7.557,0.14,6394,0.0,3,A,West,4,2024-10-05
7,2024-10-12,503463.93,0,41.43,3.76,199.0539368,7.557,0.95,5534,0.5,8,A,North,5,2024-10-12
7,2024-10-19,516424.83,0,43.01,3.75,199.1481963,7.557,0.45,7844,0.09,8,A,East,2,2024-10-19
7,2024-10-26,495543.28,0,42.53,3.686,199.2195317,7.557,0.19,7939,0.24,0,B,South,2,2024-10-26
8,2024-02-05,1004137.09,0,34.14,2.572,214.4714512,6.299,0.54,6196,0.44,4,C,North,1,2024-02-05
8,2024-02-12,994801.4,1,33.34,2.548,214.6214189,6.299,0.87,5127,0.11,6,A,South,7,2024-02-12
8,2024-02-19,963960.37,0,39.1,2.514,214.6664878,6.299,0.73,3774,0.24,3,C,West,3,2024-02-19
8,2024-02-26,847592.11,0,37.91,2.561,214.6940735,6.299,0.81,5814,0.07,4,A,East,1,2024-02-26
8,2024-03-05,881503.95,0,45.64,2.625,214.7216592,6.299,0.66,6969,0.2,1,B,North,3,2024-03-05
8,2024-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,0.69,2091,0.09,2,A,East,1,2024-03-12
8,2024-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,0.85,2446,0.18,6,B,North,5,2024-03-19
8,2024-03-26,772539.12,0,46.51,2.732,214.3703567,6.299,0.25,2108,0.19,9,A,North,2,2024-03-26
8,2024-04-02,914500.91,0,60.18,2.719,214.164218,6.29,0.49,6412,0.5,6,C,North,3,2024-04-02
8,2024-04-09,916033.92,0,59.25,2.77,213.9580793,6.29,0.22,5239,0.5,3,A,East,5,2024-04-09
8,2024-04-16,882917.12,0,62.66,2.808,213.8186357,6.29,0.99,7931,0.06,0,B,North,5,2024-04-16
8,2024-04-23,850440.26,0,56.1,2.795,213.768119,6.29,0.94,6053,0.36,0,C,North,2,2024-04-23
8,2024-04-30,778672.64,0,61.01,2.78,213.7176024,6.29,0.04,7554,0.03,3,B,East,0,2024-04-30
8,2024-05-07,916820.96,0,62.68,2.835,213.6670857,6.29,0.71,6537,0.02,3,A,South,2,2024-05-07
8,2024-05-14,873337.84,0,61.35,2.854,213.6655355,6.29,0.93,3245,0.05,5,B,West,3,2024-05-14
8,2024-05-21,818333.21,0,66.03,2.826,213.9577839,6.29,0.18,4720,0.48,6,C,East,0,2024-05-21
8,2024-05-28,868041.56,0,74.71,2.759,214.2500323,6.29,0.57,7647,0.47,8,B,East,1,2024-05-28
8,2024-06-04,958225.41,0,75.71,2.705,214.5422806,6.29,0.92,2277,0.1,8,A,North,4,2024-06-04
8,2024-06-11,914835.86,0,82.21,2.668,214.834529,6.29,0.03,5056,0.08,9,B,East,3,2024-06-11
8,2024-06-18,869922.56,0,78.79,2.637,214.8324452,6.29,0.7,6664,0.12,4,C,East,4,2024-06-18
8,2024-06-25,814919.11,0,81.78,2.653,214.7126286,6.29,0.3,7105,0.26,9,A,West,4,2024-06-25
8,2024-07-02,852333.75,0,74.78,2.669,214.5928119,6.315,0.92,4922,0.28,10,B,East,0,2024-07-02
8,2024-07-09,845289.77,0,72.49,2.642,214.4729952,6.315,0.97,4513,0.11,2,B,North,1,2024-07-09
8,2024-07-16,848630.57,0,77.49,2.623,214.4640599,6.315,0.94,2838,0.38,2,A,West,2,2024-07-16
8,2024-07-23,785515.88,0,78.29,2.608,214.6029664,6.315,0.47,4801,0.15,5,B,East,0,2024-07-23
8,2024-07-30,787295.09,0,76.02,2.64,214.7418728,6.315,0.86,7703,0.46,0,C,North,1,2024-07-30
8,2024-08-06,893399.77,0,80.37,2.627,214.8807793,6.315,0.84,2029,0.33,6,A,West,2,2024-08-06
8,2024-08-13,867919.21,0,80.11,2.692,215.0196857,6.315,0.32,3257,0.22,2,B,East,2,2024-08-13
8,2024-08-20,870676.44,0,79.36,2.664,214.9779825,6.315,0.83,2364,0.39,4,C,North,1,2024-08-20
8,2024-08-27,888816.78,0,74.92,2.619,214.9362793,6.315,0.04,3800,0.41,6,A,West,2,2024-08-27
8,2024-09-03,899036.47,0,76.14,2.577,214.894576,6.315,0.6,7918,0.15,6,A,North,3,2024-09-03
8,2024-09-10,831425.2,1,74.34,2.565,214.8528728,6.315,0.23,7958,0.17,8,C,West,9,2024-09-10
8,2024-09-17,836707.85,0,75.32,2.582,214.8785562,6.315,0.12,2904,0.47,0,B,East,0,2024-09-17
8,2024-09-24,773725.08,0,72.21,2.624,214.9547795,6.315,0.08,6793,0.08,2,A,South,2,2024-09-24
8,2024-10-01,804105.49,0,68.7,2.603,215.0310029,6.433,0.7,4178,0.02,8,A,West,2,2024-10-01
8,2024-10-08,870349.86,0,62.94,2.633,215.1072262,6.433,0.34,4850,0.23,7,B,East,1,2024-10-08
8,2024-10-15,826546.96,0,62.59,2.72,215.1757,6.433,0.72,4836,0.4,1,B,West,3,2024-10-15
8,2024-10-22,836419.14,0,62.86,2.725,215.2248,6.433,0.07,7951,0.39,7,B,South,4,2024-10-22
8,2024-10-29,830756.76,0,57.93,2.716,215.2739,6.433,0.32,6446,0.46,7,C,North,0,2024-10-29
8,2024-11-05,927266.34,0,55.76,2.689,215.323,6.433,0.54,2179,0.27,1,B,South,5,2024-11-05
8,2024-11-12,911538.98,0,54.89,2.728,215.3721,6.433,0.79,5873,0.05,7,C,South,3,2024-11-12
8,2024-11-19,885608.04,0,43.86,2.771,215.2538714,6.433,0.32,7599,0.29,2,B,North,1,2024-11-19
8,2024-11-26,1261693.16,1,51.07,2.735,215.1077548,6.433,0.63,5960,0.39,6,A,South,5,2024-11-26
8,2024-12-03,952766.93,0,42.85,2.708,214.9616381,6.433,0.89,3186,0.05,8,B,East,4,2024-12-03
8,2024-12-10,1069061.63,0,42.47,2.843,214.8155214,6.433,0.62,7902,0.09,3,B,West,5,2024-12-10
8,2024-12-17,1220579.55,0,45.03,2.869,214.7510843,6.433,0.23,5959,0.01,10,A,South,0,2024-12-17
8,2024-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433,0.02,2773,0.3,5,A,West,3,2024-12-24
8,2024-12-31,773586.49,1,41.47,2.943,214.7447295,6.433,0.87,6605,0.44,8,B,West,10,2024-12-31
8,2024-01-07,873065.23,0,35.77,2.976,214.7415521,6.262,0.02,6460,0.34,10,B,North,5,2024-01-07
8,2024-01-14,809646.66,0,31.62,2.983,214.7930991,6.262,0.87,2352,0.49,10,C,South,1,2024-01-14
8,2024-01-21,822668.23,0,42.06,3.016,215.1729926,6.262,0.53,7202,0.03,4,C,North,0,2024-01-21
8,2024-01-28,782256.66,0,39.26,3.01,215.5528862,6.262,0.94,7344,0.45,0,A,North,3,2024-01-28
8,2024-02-04,944594.78,0,24.48,2.989,215.9327797,6.262,0.8,6507,0.41,2,B,West,1,2024-02-04
8,2024-02-11,996147.39,1,28.26,3.022,216.3126733,6.262,1.0,6830,0.16,10,A,East,5,2024-02-11
8,2024-02-18,1065108.64,0,50.64,3.045,216.6310383,6.262,0.35,5028,0.49,8,A,West,0,2024-02-18
8,2024-02-25,917317.15,0,51.29,3.065,216.9247918,6.262,0.77,2117,0.14,2,A,North,2,2024-02-25
8,2024-03-04,935266.43,0,53.18,3.288,217.2185454,6.262,0.4,2481,0.44,10,B,South,3,2024-03-04
8,2024-03-11,900387.29,0,49.14,3.459,217.512299,6.262,0.48,6287,0.44,10,A,East,3,2024-03-11
8,2024-03-18,898289.14,0,56.68,3.488,217.7705442,6.262,0.63,4637,0.38,9,B,East,2,2024-03-18
8,2024-03-25,827968.36,0,59.74,3.473,218.0145862,6.262,0.87,2106,0.28,1,A,South,1,2024-03-25
8,2024-04-01,878762.3,0,49.86,3.524,218.2586281,6.297,0.98,6477,0.06,3,B,South,3,2024-04-01
8,2024-04-08,949825.83,0,65.62,3.622,218.50267,6.297,0.77,6878,0.27,4,C,East,1,2024-04-08
8,2024-04-15,908278.74,0,63.55,3.743,218.7262524,6.297,0.42,2243,0.18,6,C,North,4,2024-04-15
8,2024-04-22,937473.13,0,65.11,3.807,218.8986857,6.297,0.42,4632,0.4,6,B,East,2,2024-04-22
8,2024-04-29,855014.77,0,62.29,3.81,219.071119,6.297,0.74,6563,0.38,8,B,East,1,2024-04-29
8,2024-05-06,941457.34,0,58.92,3.906,219.2435524,6.297,0.24,2865,0.46,7,B,East,4,2024-05-06
8,2024-05-13,895763.41,0,72.96,3.899,219.4159857,6.297,0.11,4981,0.01,1,B,North,0,2024-05-13
8,2024-05-20,836049.89,0,65.54,3.907,219.1746922,6.297,0.35,3561,0.4,7,B,South,3,2024-05-20
8,2024-05-27,857939.41,0,73.14,3.786,218.9333986,6.297,0.29,7329,0.47,7,A,South,2,2024-05-27
8,2024-06-03,929222.16,0,82.05,3.699,218.6921051,6.297,0.3,2603,0.39,4,B,South,0,2024-06-03
8,2024-06-10,897309.41,0,82.21,3.648,218.4508115,6.297,0.23,7756,0.07,2,B,North,0,2024-06-10
8,2024-06-17,922048.41,0,84.73,3.637,218.4021448,6.297,0.04,5062,0.04,8,B,North,0,2024-06-17
8,2024-06-24,864881.24,0,83.94,3.594,218.4979481,6.297,0.02,6018,0.01,6,B,South,1,2024-06-24
8,2024-07-01,883683.35,0,87.26,3.524,218.5937514,6.425,0.99,7192,0.31,0,B,West,3,2024-07-01
8,2024-07-08,861965.12,0,83.57,3.48,218.6895548,6.425,0.43,4015,0.31,7,B,West,2,2024-07-08
8,2024-07-15,849925.37,0,84.26,3.575,218.7746217,6.425,0.38,3658,0.49,9,A,South,5,2024-07-15
8,2024-07-22,829902.42,0,85.46,3.651,218.8328475,6.425,0.68,5380,0.2,4,A,West,5,2024-07-22
8,2024-07-29,807082.19,0,86.46,3.682,218.8910733,6.425,0.22,5767,0.17,5,B,West,3,2024-07-29
8,2024-08-05,892393.77,0,85.15,3.684,218.9492991,6.425,0.95,5770,0.31,8,A,South,3,2024-08-05
8,2024-08-12,856796.1,0,86.05,3.638,219.0075249,6.425,0.79,7829,0.41,9,A,South,3,2024-08-12
8,2024-08-19,895066.5,0,82.92,3.554,219.0701968,6.425,0.09,3613,0.47,7,C,North,4,2024-08-19
8,2024-08-26,912542.82,0,84.69,3.523,219.1336097,6.425,0.42,6955,0.4,10,B,West,4,2024-08-26
8,2024-09-02,891387.14,0,84.77,3.533,219.1970226,6.425,0.88,3879,0.21,2,C,West,4,2024-09-02
8,2024-09-09,848358.09,1,69.01,3.546,219.2604355,6.425,0.94,7372,0.32,4,C,South,5,2024-09-09
8,2024-09-16,870971.82,0,69.09,3.526,219.4442443,6.425,0.47,6108,0.43,3,C,East,3,2024-09-16
8,2024-09-23,806444.29,0,68.72,3.467,219.788581,6.425,0.61,4346,0.25,0,A,South,3,2024-09-23
8,2024-09-30,809049.37,0,72.2,3.355,220.1329176,6.425,0.17,3099,0.11,4,A,North,5,2024-09-30
8,2024-10-07,929976.55,0,67.61,3.285,220.4772543,6.123,0.99,3074,0.08,9,A,East,2,2024-10-07
8,2024-10-14,863188.26,0,61.74,3.274,220.7960935,6.123,0.23,2786,0.0,6,A,East,5,2024-10-14
8,2024-10-21,905984.49,0,59.97,3.353,220.9619484,6.123,0.94,2148,0.36,0,B,East,5,2024-10-21
8,2024-10-28,876712.31,0,56.86,3.372,221.1278032,6.123,0.65,3754,0.06,3,B,North,2,2024-10-28
8,2024-11-04,947815.05,0,49.68,3.332,221.2936581,6.123,0.61,4169,0.12,5,C,West,2,2024-11-04
8,2024-11-11,917088.48,0,50.56,3.297,221.4595129,6.123,0.51,7399,0.15,10,C,South,5,2024-11-11
8,2024-11-18,897032.19,0,51.72,3.308,221.6911738,6.123,0.23,5756,0.28,8,B,North,5,2024-11-18
8,2024-11-25,1235163.86,1,49.61,3.236,221.9491571,6.123,0.18,3179,0.2,10,B,North,6,2024-11-25
8,2024-12-02,986601.46,0,40.82,3.172,222.2071405,6.123,0.22,5309,0.34,7,A,East,2,2024-12-02
8,2024-12-09,1051922.95,0,30.51,3.158,222.4651238,6.123,0.19,4423,0.03,1,B,East,2,2024-12-09
8,2024-12-16,1118163.94,0,39.79,3.159,222.6910959,6.123,0.78,6177,0.06,10,C,North,4,2024-12-16
8,2024-12-23,1462254.05,0,38.16,3.112,222.8743862,6.123,0.35,6587,0.25,2,A,West,3,2024-12-23
8,2024-12-30,858572.22,1,36.33,3.129,223.0576765,6.123,0.06,2924,0.17,9,B,East,8,2024-12-30
8,2024-01-06,872113.23,0,43.47,3.157,223.2409668,5.825,0.97,7392,0.15,4,C,North,1,2024-01-06
8,2024-01-13,817661.76,0,36.46,3.261,223.4242571,5.825,0.88,3603,0.03,10,A,East,2,2024-01-13
8,2024-01-20,813954.82,0,46.81,3.268,223.5188055,5.825,0.93,5052,0.45,6,C,South,2,2024-01-20
8,2024-01-27,778178.53,0,45.52,3.29,223.6133539,5.825,0.99,7692,0.35,2,A,South,3,2024-01-27
8,2024-02-03,927610.69,0,45.56,3.36,223.7079023,5.825,0.17,6218,0.06,6,C,South,5,2024-02-03
8,2024-02-10,1021400.42,1,35.71,3.409,223.8024507,5.825,0.4,6803,0.03,4,B,East,10,2024-02-10
8,2024-02-17,1096232.89,0,37.51,3.51,223.9658621,5.825,0.76,4377,0.49,9,A,East,0,2024-02-17
8,2024-02-24,928537.54,0,46.33,3.555,224.1809207,5.825,0.7,5480,0.34,5,A,West,5,2024-02-24
8,2024-03-02,952264.91,0,50.95,3.63,224.3959793,5.825,0.15,7086,0.21,5,B,South,5,2024-03-02
8,2024-03-09,960115.56,0,49.59,3.669,224.6110379,5.825,0.82,5182,0.35,10,C,West,3,2024-03-09
8,2024-03-16,921178.39,0,56.63,3.734,224.7657327,5.825,0.22,4817,0.38,10,B,North,4,2024-03-16
